Date;AdjustedPrice
2024-04-03;10,906534211797
2024-04-04;11,474980569004
2024-04-05;11,220452349359
2024-04-08;11,351958596176
2024-04-09;11,004103362661
2024-04-10;10,838660019891
2024-04-11;11,1907573904
2024-04-12;11,313779363229
2024-04-15;11,093188239536
2024-04-16;11,042282595607
2024-04-17;11,339232185193
2024-04-18;11,05500900659
2024-04-19;11,322263637217
2024-04-22;11,831320076507
2024-04-23;11,848288624484
2024-04-24;13,481511367207
2024-04-25;13,829366600722
2024-04-26;14,643856903587
2024-04-29;15,102007698948
2024-04-30;15,199576849812
2024-05-02;15,025649233055
2024-05-03;14,851721616297
2024-05-06;14,834753068321
2024-05-07;15,182608301836
2024-05-08;15,780749618002
2024-05-09;15,60257986425
2024-05-10;16,077699207588
2024-05-13;16,76492540063
2024-05-14;16,629177016819
2024-05-15;16,8582524145
2024-05-16;17,061874990216
2024-05-17;17,13823345611
2024-05-20;17,13823345611
2024-05-21;17,6472898954
2024-05-22;17,13823345611
2024-05-23;16,137089125505
2024-05-24;16,807346770571
2024-05-27;17,095812086169
2024-05-28;18,283610444513
2024-05-29;18,775698335827
2024-05-30;18,639949952016
2024-05-31;19,098100747378
2024-06-03;18,962352363567
2024-06-04;19,344144693035
2024-06-05;19,530798720775
2024-06-06;19,259301953153
2024-06-07;18,962352363567
2024-06-10;18,99628945952
2024-06-11;18,003629402903
2024-06-12;18,461780198265
2024-06-13;17,418214497719
2024-06-14;16,9303687434
2024-06-17;17,808491101175
2024-06-18;17,884849567069
2024-06-19;17,842428197128
2024-06-20;18,625696371716
2024-06-21;18,417537471546
2024-06-24;19,060114945984
2024-06-25;19,096316493839
2024-06-26;19,684591646493
2024-06-27;20,643932664667
2024-06-28;20,37242105575
2024-07-01;19,938002481482
2024-07-02;20,852091564837
2024-07-03;21,078351238935
2024-07-04;20,625831890739
2024-07-05;20,345269894858
2024-07-08;19,784145903096
2024-07-09;19,910851320591
2024-07-10;20,173312542544
2024-07-11;19,277324233117
2024-07-12;19,25922345919
2024-07-15;18,897207980633
2024-07-16;19,023913398128
2024-07-17;19,023913398128
2024-07-18;19,069165332948
2024-07-19;18,607595597788
2024-07-22;19,95610325541
2024-07-23;20,028506351122
2024-07-24;19,286374620081
2024-07-25;19,413080037576
2024-07-26;19,304475394009
2024-07-29;20,272866799147
2024-07-30;20,453874538425
2024-07-31;20,716335760378
2024-08-01;20,408622603606
2024-08-02;19,566936615962
2024-08-05;19,458331972396
2024-08-06;19,639339711674
2024-08-07;20,336219507894
2024-08-08;20,354320281822
2024-08-09;20,499126473245
2024-08-12;20,797789243053
2024-08-13;20,426723377533
2024-08-14;20,74348692127
2024-08-15;20,109959833797
2024-08-16;20,019455964158
2024-08-19;20,363370668786
2024-08-20;19,58503738989
2024-08-21;20,028506351122
2024-08-22;20,055657512013
2024-08-23;20,073758285941
2024-08-26;21,141703947682
2024-08-27;22,173448061567
2024-08-28;19,032963785092
2024-08-29;19,711742807385
2024-08-30;20,100909446833
2024-09-02;19,729843581313
2024-09-03;19,539785455071
2024-09-04;19,738893968277
